,clusters,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?
1489,2,0.9990319551217592,0.0,3.7448344495822683e-06,3.7448344495822683e-06,3.7448344495822683e-06,0.03134426434300359,0.00011234503348746804,0.02441632061127639,0.00010485536458830352,0.018881455294793795,3.7448344495822683e-06
1490,3,0.7924035618251202,0.0,3.806338561942167e-05,3.806338561942167e-05,3.806338561942167e-05,0.5790963488138812,0.00015225354247768667,0.0,0.0,0.1916872099794075,0.0
1491,2,0.9988296439697381,0.0,9.377889605289113e-06,9.377889605289113e-06,9.377889605289113e-06,0.010437591130686782,6.564522723702378e-05,0.0,0.0,0.047227052052235964,0.0
1492,2,0.9966944113487234,0.0,1.5105550170481698e-05,1.5105550170481698e-05,1.5105550170481698e-05,0.02643471279834297,6.042220068192679e-05,0.011329162627861274,4.5316650511445096e-05,0.07598091735752294,1.5105550170481698e-05
1493,4,0.8666754910857764,0.0,9.627588214683141e-05,9.627588214683141e-05,9.627588214683141e-05,0.15269354908487462,0.0008664829393214827,0.0,0.0,0.4749289266303193,9.627588214683141e-05
1494,3,0.6573085974800248,0.0,0.0001225712203157679,4.085707343858931e-05,4.085707343858931e-05,0.7301976164944681,0.0006128561015788396,0.0,0.0,0.186430826100283,4.085707343858931e-05
1495,7,0.9067975953926687,0.0,8.996900440447154e-05,8.996900440447154e-05,8.996900440447154e-05,0.051192363506144305,0.0007197520352357724,0.0,0.0,0.41844583948519715,0.0
1496,3,0.5658913788407701,0.0,5.7905918470086785e-05,1.1581183694017357e-05,1.1581183694017357e-05,0.8224145976632546,0.00020846130649231244,0.012160242878718225,3.474355108205207e-05,0.05703732969303548,1.1581183694017357e-05
1497,2,0.9993942845970035,0.0,7.273506095959327e-06,7.273506095959327e-06,7.273506095959327e-06,0.006909830791161361,4.3641036575755965e-05,0.0014547012191918655,2.1820518287877982e-05,0.034076376059569445,7.273506095959327e-06
1498,2,0.9879263718064529,0.01389957751992871,1.3899577519928708e-05,1.3899577519928708e-05,1.3899577519928708e-05,0.13899577519928707,1.3899577519928708e-05,0.0,0.0,0.06699596364605638,1.3899577519928708e-05
1499,7,0.9710666767780639,0.0,4.707060963538846e-05,4.707060963538846e-05,4.707060963538846e-05,0.0962593967043694,0.00018828243854155383,0.0,0.0,0.2185488405371086,0.0
1500,2,0.996096030711916,0.012261057870904353,8.357912659103171e-06,8.357912659103171e-06,8.357912659103171e-06,0.07751963991318192,0.00016715825318206344,0.010865286456834123,5.014747595461903e-05,0.03892279925344347,8.357912659103171e-06
1501,1,0.8369990215274813,0.02855163341229452,4.640027098422728e-05,1.5466756994742427e-05,1.5466756994742427e-05,0.5412900945450008,0.000216534597926394,0.0,0.0,0.07498283791051129,1.5466756994742427e-05
1502,2,0.9907661559325223,0.0,2.702212344013425e-05,2.702212344013425e-05,2.702212344013425e-05,0.043910950590218156,0.0001621327406408055,0.0,0.0,0.1282740199703173,0.0
1503,2,0.9947917405967261,0.0,7.842716596705181e-06,1.9606791491762953e-06,1.9606791491762953e-06,0.10149455615711092,3.529222468517331e-05,0.0008823056171293329,1.9606791491762953e-06,0.00935243954157093,1.9606791491762953e-06
1504,1,0.9293468688462243,0.0,1.9074872618505866e-05,1.9074872618505866e-05,1.9074872618505866e-05,0.3582451826481587,0.00022889847142207038,0.00572246178555176,5.7224617855517596e-05,0.0891178048736594,0.0
1505,2,0.9974574541445258,0.0,7.648783459093757e-06,2.5495944863645852e-06,2.5495944863645852e-06,0.07003991013492153,5.0991889727291706e-05,0.004079351178183336,1.7847161404552098e-05,0.012505760955618292,2.5495944863645852e-06
1506,2,0.9923401424525334,0.0,2.2383275645160227e-05,1.1191637822580113e-05,1.1191637822580113e-05,0.11067410642749474,0.0001678745673387017,0.0011191637822580112,1.1191637822580113e-05,0.054872600244110295,0.0
1507,2,0.9943165859712324,0.0,2.1580860918766168e-05,2.1580860918766168e-05,2.1580860918766168e-05,0.04732682799485421,0.00023738947010642787,0.0,0.0,0.0953658244000277,0.0
1508,0,0.37451127235933374,0.0,0.00019475365177292446,0.00019475365177292446,0.00019475365177292446,0.2278617725743216,0.0003895073035458489,0.0,0.0,0.8987881029320464,0.0
1509,2,0.9906944680670802,0.0,2.1522799653857923e-05,2.1522799653857923e-05,2.1522799653857923e-05,0.0941622484856284,0.0005811155906541639,0.0,0.0,0.09827310321951527,0.0
1510,2,0.98717302818948,0.0,3.160369535758356e-05,3.160369535758356e-05,3.160369535758356e-05,0.07110831455456301,0.0004108480396485863,0.0,0.0,0.14294351410235043,0.0
1511,7,0.9681718193851313,0.0,5.2758531926605165e-05,5.2758531926605165e-05,5.2758531926605165e-05,0.0,0.0,0.0,0.0,0.2502864754598149,0.0
1512,4,0.6936707404017678,0.0,0.00014514976781790495,0.00014514976781790495,0.00014514976781790495,0.08708986069074297,0.0002902995356358099,0.0,0.0,0.7150077562709998,0.00014514976781790495
1513,2,0.9948813952219676,0.013586679202229876,7.973403287693589e-06,7.973403287693589e-06,7.973403287693589e-06,0.09220443561888866,6.378722630154871e-05,0.005581382301385513,1.5946806575387178e-05,0.03864708573545083,7.973403287693589e-06
1514,5,0.966332981842771,0.0,4.331842483941714e-05,1.443947494647238e-05,1.443947494647238e-05,0.2474781611075901,0.00017327369935766856,0.0,0.0,0.07039244036405286,0.0
1515,7,0.979554945218455,0.0,4.0801188987773034e-05,4.0801188987773034e-05,4.0801188987773034e-05,0.022032642053397437,0.0001224035669633191,0.0,0.0,0.19996662722907563,0.0
1516,2,0.9983596069084044,0.019635852928173575,8.431023155076675e-06,8.431023155076675e-06,8.431023155076675e-06,0.03772882861896812,8.431023155076674e-05,0.0008431023155076674,8.431023155076675e-06,0.038319000239823486,8.431023155076675e-06
1517,6,0.28985351037802126,0.0,0.00010377855724239931,0.00010377855724239931,0.00010377855724239931,0.8302284579391945,0.00031133567172719794,0.0,0.0,0.47613602062812804,0.00010377855724239931
1518,2,0.9959063522835455,0.0,1.4133548369146593e-05,1.4133548369146593e-05,1.4133548369146593e-05,0.05653419347658637,5.653419347658637e-05,0.014133548369146593,2.8267096738293187e-05,0.0690989179767577,1.4133548369146593e-05
1519,1,0.9086301370461909,0.0,5.052857706360022e-05,1.2632144265900055e-05,1.2632144265900055e-05,0.4140058961706084,0.0001642178754567007,0.0063160721329500276,1.2632144265900055e-05,0.054318220343370235,1.2632144265900055e-05
1520,2,0.9978773171517157,0.0,7.889356101575817e-06,7.889356101575817e-06,7.889356101575817e-06,0.04687855395556351,0.00010256162932048563,0.02518282467623001,8.678291711733399e-05,0.03753755633129774,7.889356101575817e-06
1521,1,0.9140555085136127,0.0,6.941666520367663e-05,2.3138888401225545e-05,2.3138888401225545e-05,0.38574840853683107,0.0004164999912220598,0.05412185997046655,4.627777680245109e-05,0.11301033095158555,2.3138888401225545e-05
1522,4,0.8714318423459848,0.0,0.00011952158035193866,0.00011952158035193866,0.00011952158035193866,0.0,0.0,0.0,0.0,0.49051656576435626,0.0
1523,6,0.19661476258735586,0.0,0.00012191903426251914,4.063967808750638e-05,4.063967808750638e-05,0.9587712854404505,0.0006502348494001021,0.020319839043753188,4.063967808750638e-05,0.20417374271163205,4.063967808750638e-05
1524,5,0.9435746467867203,0.0,3.8350976688571637e-05,1.2783658896190546e-05,1.2783658896190546e-05,0.3246282340098627,0.00017897122454666763,0.012783658896190545,2.5567317792381092e-05,0.06418675131777273,1.2783658896190546e-05
1525,5,0.9411563477280659,0.0,3.0122979526436156e-05,6.024595905287231e-06,6.024595905287231e-06,0.33661827161201874,0.00014459030172689355,0.0,0.0,0.03021334846501546,6.024595905287231e-06
1526,5,0.9578176643675291,0.0,3.34971555000185e-05,8.374288875004626e-06,8.374288875004626e-06,0.28429873301753206,0.00012561433312506938,0.0,0.0,0.04194681297489817,8.374288875004626e-06
1527,5,0.9377792141508547,0.0,3.913120025665991e-05,7.826240051331982e-05,3.913120025665991e-05,0.28597081147567066,0.0006260992041065586,0.02152216014116295,0.00011739360076997974,0.19577339488406953,0.0
1528,2,0.9888703677733823,0.0,2.1607096267390254e-05,2.1607096267390254e-05,2.1607096267390254e-05,0.09831228801662564,0.00023767805894129277,0.028089225147607328,0.00015124967387173177,0.10807869552948604,0.0
1529,3,0.6702059358189778,0.01273063455528383,1.158383490016727e-05,1.158383490016727e-05,1.158383490016727e-05,0.7257272564954795,0.00042860189130618904,0.14363955276207416,0.00033593121210485086,0.05787283916123569,1.158383490016727e-05
1530,7,0.9496646359836538,0.0,4.748798059724242e-05,4.748798059724242e-05,4.748798059724242e-05,0.20462570839351757,0.0006173437477641514,0.0,0.0,0.23720246308322587,4.748798059724242e-05
1531,5,0.9732736160075399,0.0,3.2985617027300886e-05,3.2985617027300886e-05,3.2985617027300886e-05,0.15918858777375408,0.0005277698724368142,0.016492808513650443,6.597123405460177e-05,0.16469718581731332,0.0
1532,4,0.7562573930311565,0.18906434825778912,0.00012562415166630507,0.00012562415166630507,0.00012562415166630507,0.0,0.0,0.0,0.0,0.6263620202081971,0.0
1533,3,0.7326992583698309,0.0,7.853434474648943e-05,2.6178114915496477e-05,2.6178114915496477e-05,0.6641125972912301,0.0004188498386479436,0.07144007560438988,5.235622983099295e-05,0.13039319039408795,2.6178114915496477e-05
1534,3,0.6218303042714419,0.0,0.00011340542639336925,2.8351356598342313e-05,2.8351356598342313e-05,0.7701929533505673,0.0004252703489751347,0.015593246129088271,2.8351356598342313e-05,0.14101964772015466,2.8351356598342313e-05
1535,2,0.9904369815229559,0.0,1.6856206499931174e-05,1.6856206499931174e-05,1.6856206499931174e-05,0.10956534224955262,0.0006405358469973846,0.0,0.0,0.08384277113065766,0.0
1536,1,0.9239566803145723,0.0,4.294027723405976e-05,1.073506930851494e-05,1.073506930851494e-05,0.3787547153430241,0.0002254364554788137,0.0,0.0,0.05337476460193628,1.073506930851494e-05
1537,4,0.8395911923635987,0.0,0.00010054984339683817,0.00010054984339683817,0.00010054984339683817,0.21366841721828111,0.0010054984339683817,0.0,0.0,0.4994310721520952,0.0
1538,1,0.8551227922983703,0.0,9.550176371435898e-05,3.183392123811966e-05,3.183392123811966e-05,0.4937441184032359,0.0004775088185717949,0.0,0.0,0.1580554189472641,3.183392123811966e-05
1539,1,0.8906973457668941,0.0,3.327147489286359e-05,6.654294978572719e-06,6.654294978572719e-06,0.4533970426600308,9.316012970001807e-05,0.0,0.0,0.033005303093720684,6.654294978572719e-06
1540,2,0.9976786253738076,0.0,1.3737777637577732e-05,1.3737777637577732e-05,1.3737777637577732e-05,0.0,0.0,0.0,0.0,0.06809816374947282,0.0
1541,5,0.9630612243892048,0.0,2.610841826088337e-05,5.221683652176674e-05,2.610841826088337e-05,0.23622896842447272,0.00028719260086971707,0.0,0.0,0.12926277880963355,0.0
1542,3,0.6311504635617162,0.0,6.344878697566361e-05,1.2689757395132722e-05,1.2689757395132722e-05,0.7730854000262757,0.0002791746626929199,0.0069793665673229975,2.5379514790265444e-05,0.06276354007632644,1.2689757395132722e-05
1543,2,0.9881582441631773,0.0,1.8343727267318447e-05,1.8343727267318447e-05,1.8343727267318447e-05,0.12382015905439951,0.0004769369089502796,0.0,0.0,0.09061801270055313,0.0
1544,4,0.7603974332504603,0.0,0.00014445239993359808,0.00014445239993359808,0.00014445239993359808,0.0,0.0,0.0,0.0,0.649457990101457,0.0
1545,5,0.9864520425051406,0.051662338677501085,2.2396967634754804e-05,7.465655878251602e-06,7.465655878251602e-06,0.1526204031190975,0.00013438180580852883,0.009780009200509598,2.9862623513006406e-05,0.029235508419233273,7.465655878251602e-06
1546,5,0.975484750358122,0.0,1.5278187174550292e-05,3.0556374349100586e-06,3.0556374349100586e-06,0.21959949553468117,0.00011000294765676211,0.0,0.0,0.014337050844597994,0.0
1547,5,0.9878576251940647,0.006338841504893127,1.1853841056368634e-05,2.9634602640921584e-06,2.9634602640921584e-06,0.15413845871622545,9.186726818685691e-05,0.01276955027797311,3.5561523169105904e-05,0.013243703920227856,2.9634602640921584e-06
1548,2,0.9828307763202558,0.0,4.37611103041211e-05,4.37611103041211e-05,4.37611103041211e-05,0.004551155471628594,8.75222206082422e-05,0.0,0.0,0.18445307993187043,0.0
1549,5,0.986092075977741,0.0,3.033149523931471e-05,1.5165747619657356e-05,1.5165747619657356e-05,0.15725363706822712,0.00018198897143588825,0.0,0.0,0.05379290680692464,0.0
1550,1,0.8397937964725358,0.0,7.59908423456655e-05,1.8997710586416376e-05,1.8997710586416376e-05,0.53839511801904,0.00024697023762341286,0.0,0.0,0.0698355841156666,0.0
1551,7,0.9644379880625453,0.0,5.2321270984785185e-05,5.2321270984785185e-05,5.2321270984785185e-05,0.16606771410570817,0.00047089143886306663,0.0,0.0,0.20562259497020577,0.0
1552,4,0.7728111017970166,0.0,0.00012187527232250696,0.00012187527232250696,0.00012187527232250696,0.44581974615573045,0.0014625032678700835,0.0,0.0,0.4516697592272108,0.0
1553,4,0.6931354104450748,0.0,0.0001903695167385539,0.0001903695167385539,0.0001903695167385539,0.22159011748367674,0.0005711085502156617,0.0,0.0,0.6859013688090096,0.0
1554,2,0.9951415460485797,0.0,2.5381731477761107e-05,2.5381731477761107e-05,2.5381731477761107e-05,0.024493370876039467,7.614519443328331e-05,0.0,0.0,0.09535916516194848,0.0
1555,5,0.9669219534336393,0.0,4.578084435940971e-05,1.526028145313657e-05,1.526028145313657e-05,0.24921565641117333,0.00022890422179704854,0.005341098508597799,1.526028145313657e-05,0.054082437469916006,0.0
1556,2,0.9990276417743701,0.0,4.535530250897184e-06,4.535530250897184e-06,4.535530250897184e-06,0.03855200713262607,1.8142121003588737e-05,0.0,0.0,0.02138956066323112,4.535530250897184e-06
1557,6,0.013712143541350962,0.0,0.00012503474353815465,4.167824784605155e-05,4.167824784605155e-05,0.9791053983994431,0.0005834954698447218,0.0,0.0,0.20288971051457896,4.167824784605155e-05
1558,2,0.984431362523836,0.0,4.3900792121112914e-05,4.3900792121112914e-05,4.3900792121112914e-05,0.028447713294481168,8.780158424222583e-05,0.0,0.0,0.17345202967051712,0.0
1559,5,0.9383325871361754,0.0,7.648411252298672e-05,2.5494704174328907e-05,2.5494704174328907e-05,0.3318900589414137,0.0004079152667892625,0.0,0.0,0.09685438115827551,0.0
1560,2,0.9911265642768305,0.0,3.124758624389018e-05,1.562379312194509e-05,1.562379312194509e-05,0.11186635875312684,0.00023435689682917632,0.0,0.0,0.07179132939533768,0.0
1561,7,0.8249490226454266,0.4124745113227133,9.20496566218954e-05,9.20496566218954e-05,9.20496566218954e-05,0.0,0.0,0.0,0.0,0.38642445849871687,0.0
1562,4,0.8699342324299782,0.0,0.00010981245044559181,0.00010981245044559181,0.00010981245044559181,0.0,0.0,0.0,0.0,0.4931677149511528,0.0
1563,2,0.9990940490347112,0.0,8.78471172358206e-06,8.78471172358206e-06,8.78471172358206e-06,0.0149340099300895,4.39235586179103e-05,0.0061492982065074414,3.513884689432824e-05,0.03937307794509479,0.0
1564,7,0.9494483629008512,0.0,7.528134815262062e-05,7.528134815262062e-05,7.528134815262062e-05,0.0,0.0,0.0,0.0,0.31392322179642795,0.0
1565,2,0.9979556107850005,0.0,2.1734376051594228e-05,2.1734376051594228e-05,2.1734376051594228e-05,0.014670703834826104,0.00013040625630956535,0.010867188025797114,4.3468752103188456e-05,0.06124747171339253,2.1734376051594228e-05
1566,1,0.9255175945090037,0.0,5.409852668394925e-05,1.803284222798308e-05,1.803284222798308e-05,0.3702683494671766,0.00025245979119176316,0.0,0.0,0.07948876854094943,0.0
1567,6,0.029746178251830888,0.0,7.219946177628856e-05,7.219946177628856e-05,7.219946177628856e-05,0.9385930030917513,7.219946177628856e-05,0.0,0.0,0.34374163751690984,7.219946177628856e-05
1568,4,0.8268732663554017,0.0,0.00010204532473841808,0.00010204532473841808,0.00010204532473841808,0.2806246430306497,0.0015306798710762713,0.0,0.0,0.48736847095068475,0.00010204532473841808
1569,3,0.7560571620353133,0.0,4.143369258279608e-05,8.286738516559216e-06,8.286738516559216e-06,0.653525346369926,0.00021545520143053962,0.0,0.0,0.03580699713005237,8.286738516559216e-06
1570,7,0.9716356805377976,0.0,5.587966876798928e-05,5.587966876798928e-05,5.587966876798928e-05,0.0,0.0,0.0,0.0,0.23648275822613063,0.0
1571,2,0.9975119057264549,0.0,1.916596675491786e-05,1.916596675491786e-05,1.916596675491786e-05,0.020277592826703095,0.00015332773403934288,0.013090355293608897,0.000134161767284425,0.06623758110499613,0.0
1572,1,0.9199173259317247,0.0,5.5178486010100457e-05,1.8392828670033484e-05,1.8392828670033484e-05,0.3832881566548278,0.00029428525872053575,0.0009196414335016742,1.8392828670033484e-05,0.08271255052914057,0.0
1573,5,0.9504908073918877,0.0,6.289087830118358e-05,2.0963626100394524e-05,2.0963626100394524e-05,0.2948114738498482,0.0003354180176063124,0.010481813050197263,2.0963626100394524e-05,0.09769049762783848,2.0963626100394524e-05
1574,2,0.9992470658977131,0.0,4.9722937351538e-06,4.9722937351538e-06,4.9722937351538e-06,0.03064921858348802,1.98891749406152e-05,0.0007458440602730699,4.9722937351538e-06,0.02377750864150547,0.0
1575,2,0.9944904977738028,0.0,2.3158923612635714e-05,1.1579461806317857e-05,1.1579461806317857e-05,0.08964819330451285,0.00010421515625686071,0.0,0.0,0.054330834795243386,0.0
1576,4,0.6375177839250982,0.0,0.00015049994899081636,0.00015049994899081636,0.00015049994899081636,0.4514998469724491,0.0010534996429357145,0.0,0.0,0.6242737884139063,0.00015049994899081636
1577,2,0.991320770836723,0.0,1.7751925412974285e-05,1.7751925412974285e-05,1.7751925412974285e-05,0.10651155247784572,5.3255776238922855e-05,0.0,0.0,0.07706110821772137,1.7751925412974285e-05
1578,2,0.9937752664027889,0.0,2.3111052707041605e-05,2.3111052707041605e-05,2.3111052707041605e-05,0.02942037009606396,9.244421082816642e-05,0.003998212118318197,2.3111052707041605e-05,0.10737395087691529,0.0
1579,4,0.7987045967837866,0.0,0.0001433168126294252,0.0001433168126294252,0.0001433168126294252,0.2806143191284145,0.0024363858147002284,0.0,0.0,0.5322786421056852,0.0001433168126294252
1580,0,0.4094232132958032,0.0,0.00019683808331529,0.00019683808331529,0.00019683808331529,0.0,0.0,0.0,0.0,0.9123445161663691,0.0
1581,2,0.9909430251302979,0.0,2.2683308728890213e-05,2.2683308728890213e-05,2.2683308728890213e-05,0.09161788395598758,0.00027219970474668255,0.0,0.0,0.09817336017863684,0.0
1582,7,0.9307310484507725,0.0,8.460422220259727e-05,8.460422220259727e-05,8.460422220259727e-05,0.021574076661662302,0.00042302111101298633,0.0,0.0,0.3650672188042072,0.0
1583,6,0.3516247694969279,0.0,0.00010396947649229092,3.465649216409697e-05,3.465649216409697e-05,0.9230063558063947,0.00041587790596916367,0.0,0.0,0.15626612316791325,3.465649216409697e-05
1584,1,0.9022274362384547,0.0,7.71970312222738e-05,2.5732343740757934e-05,2.5732343740757934e-05,0.4178160653186866,0.0006690409372597063,0.0,0.0,0.10684069121162695,2.5732343740757934e-05
1585,1,0.8384865869189032,0.0,0.00014132590374496936,7.066295187248468e-05,7.066295187248468e-05,0.4337998615451834,0.0006359665668523621,0.0,0.0,0.329783996388886,7.066295187248468e-05
1586,2,0.9926603315859667,0.0,2.418291589324612e-05,2.418291589324612e-05,2.418291589324612e-05,0.02889858449242911,7.254874767973835e-05,0.0,0.0,0.11743223957760315,0.0
1587,2,0.9806935153270111,0.0,3.922146517865186e-05,3.922146517865186e-05,3.922146517865186e-05,0.04365349074383952,0.00011766439553595558,0.0,0.0,0.19061632076824805,3.922146517865186e-05
1588,2,0.997613146115432,0.0074432630624150856,5.140375043104341e-06,5.140375043104341e-06,5.140375043104341e-06,0.06425468803880427,3.0842250258626045e-05,0.0,0.0,0.02416490307763351,5.140375043104341e-06
1589,1,0.8827468806033151,0.0,5.353874821708607e-05,1.3384687054271517e-05,1.3384687054271517e-05,0.46538556887702065,0.00018738561875980125,0.0,0.0,0.06460788441096861,0.0
1590,2,0.9996799449351991,0.0,3.7648190987722725e-06,3.7648190987722725e-06,3.7648190987722725e-06,0.017513938447488612,4.894264828403954e-05,0.0,0.0,0.01825560780994675,0.0
1591,2,0.9967069363040086,0.0,1.6263207523806556e-05,1.6263207523806556e-05,1.6263207523806556e-05,0.024394811285709837,8.131603761903279e-05,0.0,0.0,0.07733155177570018,0.0
1592,5,0.9839089088298095,0.0,2.4977167524048068e-05,8.325722508016022e-06,8.325722508016022e-06,0.17409085764261503,0.00014986300514428842,0.0033469404482224414,8.325722508016022e-06,0.040055050986065086,0.0
1593,5,0.9832913048642951,0.0,5.3623346505115075e-06,5.3623346505115075e-06,5.3623346505115075e-06,0.16616802615005058,7.50726851071611e-05,0.06964600244084346,4.8261011854603566e-05,0.025996598385679786,5.3623346505115075e-06
1594,2,0.9988356568439889,0.0,1.012935722095559e-05,1.012935722095559e-05,1.012935722095559e-05,0.009815347147105968,0.0001215522866514671,0.0,0.0,0.047233192721315924,0.0
1595,5,0.9445080126067986,0.0,4.192409838904517e-05,4.192409838904517e-05,4.192409838904517e-05,0.21444176325996606,0.0008384819677809035,0.14254193452275357,0.0006707855742247227,0.20396073866270475,0.0
1596,6,0.1524286593797891,0.0,6.0922725571458476e-05,6.0922725571458476e-05,6.0922725571458476e-05,0.9443022463576064,0.0002436909022858339,0.030461362785729237,6.0922725571458476e-05,0.2900530964457138,6.0922725571458476e-05
1597,1,0.9262746302535986,0.0,3.0017811885395723e-05,7.504452971348931e-06,7.504452971348931e-06,0.375125090678819,0.00012757570051293184,0.0,0.0,0.03600636535653217,7.504452971348931e-06
1598,2,0.9860178250205036,0.0,2.7223772744153723e-05,2.7223772744153723e-05,2.7223772744153723e-05,0.11009293697735766,0.0002722377274415372,0.0,0.0,0.12509323575938636,0.0
1599,1,0.8826263430194295,0.0035934628410529664,2.874770272842373e-05,1.4373851364211866e-05,1.4373851364211866e-05,0.46450538068587066,0.00028747702728423733,0.019404699341686017,0.00011499081091369493,0.06939695438641488,1.4373851364211866e-05
1600,4,0.6228334397384854,0.0,0.00016437937179690826,0.00016437937179690826,0.00016437937179690826,0.029752666295240395,0.0004931381153907248,0.0,0.0,0.7817882922660957,0.00016437937179690826
1601,7,0.9636183801249133,0.0,5.998246997353957e-05,5.998246997353957e-05,5.998246997353957e-05,0.0,0.0,0.0,0.0,0.26728188620209237,0.0
1602,5,0.9829233508169202,0.0,1.2160618678792605e-05,2.432123735758521e-06,2.432123735758521e-06,0.18364723116339016,3.1617608564860776e-05,0.0,0.0,0.011635279951868764,2.432123735758521e-06
1603,2,0.9871564832450259,0.0,3.435619264417311e-05,3.435619264417311e-05,3.435619264417311e-05,0.0,0.0,0.0,0.0,0.15975629579540496,0.0
1604,5,0.9517368571165348,0.0,7.059053269916817e-05,3.5295266349584085e-05,3.5295266349584085e-05,0.25927902660404467,0.00045883846254459305,0.0,0.0,0.16422887432461475,0.0
1605,5,0.9835677674612543,0.0,1.4129842908252197e-05,3.5324607270630493e-06,3.5324607270630493e-06,0.17975986147878445,9.184397890363928e-05,0.0,0.0,0.016757993689187105,0.0
1606,4,0.7295745769319318,0.0,0.00014378686971461014,0.00014378686971461014,0.00014378686971461014,0.07189343485730507,0.00014378686971461014,0.0,0.0,0.680111893750106,0.0
1607,2,0.9946456312384931,0.0,2.295088908667897e-05,2.295088908667897e-05,2.295088908667897e-05,0.02295088908667897,9.180355634671588e-05,0.02295088908667897,9.180355634671588e-05,0.0981150508455526,0.0
1608,7,0.9761918919768017,0.0,4.145012491940052e-05,4.145012491940052e-05,4.145012491940052e-05,0.09844404668357623,0.0004974014990328063,0.0,0.0,0.19328193249916462,4.145012491940052e-05
1609,5,0.9733378471194155,0.0,3.0402556524111057e-05,3.0402556524111057e-05,3.0402556524111057e-05,0.18241533914466634,0.00018241533914466635,0.0,0.0,0.139061293541284,0.0
1610,2,0.997191086018214,0.0,1.5239414472655521e-05,1.5239414472655521e-05,1.5239414472655521e-05,0.015239414472655522,3.0478828945311043e-05,0.007619707236327761,1.5239414472655521e-05,0.07293583766612932,0.0
1611,2,0.9896889079398682,0.0,2.532533862022744e-05,2.532533862022744e-05,2.532533862022744e-05,0.07774878956409824,0.0001266266931011372,0.0,0.0,0.12029535844608034,0.0
1612,5,0.9471945041745108,0.0,3.4882319517364324e-05,8.720579879341081e-06,8.720579879341081e-06,0.31809187167884523,0.00011336753843143404,0.0,0.0,0.040498372959659974,0.0
1613,1,0.8604268567856462,0.0,4.293868586898452e-05,1.073467146724613e-05,1.073467146724613e-05,0.5074279202567246,0.00015028540054144582,0.0,0.0,0.046717290225455156,0.0
1614,2,0.990630941638526,0.0,3.875253067474576e-05,3.875253067474576e-05,3.875253067474576e-05,0.011742016794447967,0.0003100202453979661,0.0,0.0,0.13606013519903237,3.875253067474576e-05
1615,6,0.4727708161896453,0.0,0.00010501934052082973,2.6254835130207433e-05,2.6254835130207433e-05,0.8726319552227044,0.0003938225269531115,0.0,0.0,0.12247880588241768,2.6254835130207433e-05
1616,1,0.8909867285204115,0.0,5.164940843950445e-05,1.721646947983482e-05,1.721646947983482e-05,0.44697398063547156,0.00034432938959669636,0.0,0.0,0.07972947016111505,0.0
1617,7,0.9747337706978138,0.0,4.5252264192099065e-05,4.5252264192099065e-05,4.5252264192099065e-05,0.053759689860213684,0.00040727037772889156,0.0,0.0,0.2168035977443466,0.0
1618,1,0.91472597212387,0.0,1.9624511860271735e-05,3.9249023720543465e-06,3.9249023720543465e-06,0.40363695994206905,4.317392609259781e-05,0.0,0.0,0.018804207264512377,0.0
1619,5,0.9601293123364215,0.0,2.4483226463222008e-05,4.896645292644402e-06,4.896645292644402e-06,0.27857015069853996,0.00010282955114553243,0.0,0.0,0.023459827597059328,0.0
1620,2,0.998728477161045,0.0,3.6106406459744146e-06,3.6106406459744146e-06,3.6106406459744146e-06,0.04126962258348756,5.054896904364181e-05,0.023216419353615486,3.971704710571856e-05,0.01729857933486342,3.6106406459744146e-06
1621,7,0.97264753183624,0.0,4.7030971995369665e-05,4.7030971995369665e-05,4.7030971995369665e-05,0.0,0.0,0.0,0.0,0.23228597068513077,0.0
1622,5,0.9845215229567377,0.0,2.5361519930878492e-05,6.340379982719623e-06,6.340379982719623e-06,0.17245833552997375,0.00010144607972351397,0.0,0.0,0.031232711794876866,6.340379982719623e-06
1623,2,0.998057339633731,0.0,5.1195817348831285e-06,5.1195817348831285e-06,5.1195817348831285e-06,0.051815286738752145,6.655456255348067e-05,0.02365758719689494,5.119581734883128e-05,0.025239537952973824,5.1195817348831285e-06
1624,2,0.991288889303168,0.0025261316159746815,1.2904886927073724e-05,3.226221731768431e-06,3.226221731768431e-06,0.1307684454537698,7.742932156244234e-05,0.0008065554329421078,3.226221731768431e-06,0.015456828316902553,3.226221731768431e-06
1625,5,0.976175067149691,0.0,1.8490265317075633e-05,9.245132658537816e-06,9.245132658537816e-06,0.21238843256458928,2.773539797561345e-05,0.0,0.0,0.04442286242427421,0.0
1626,1,0.8321172153472244,0.0,6.03479100237314e-05,2.0115970007910468e-05,2.0115970007910468e-05,0.5461083537747534,0.00030173955011865704,0.0,0.0,0.09667735185801771,0.0
1627,2,0.9924519814715302,0.0,1.6695297863092442e-05,1.6695297863092442e-05,1.6695297863092442e-05,0.09182413824700843,0.0003506012551249413,0.008347648931546221,3.3390595726184884e-05,0.0808553275509567,0.0
1628,5,0.9734099507950641,0.019651103727095588,2.9740603446228662e-05,7.4351508615571655e-06,7.4351508615571655e-06,0.22527763595432057,0.00014870301723114333,0.008178665947712882,4.461090516934299e-05,0.0356366780794435,7.4351508615571655e-06
